"C5_Fe_NO_1" "C5_Fe_NO_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C5_Fe_YES_1" "C5_Fe_YES_2" "C6_Fe_YES_1" "C6_Fe_YES_2"
"Rv2401" 2.651515 3.896028 0.229539 0.475181 5.960871 5.678936 0.776938 0.234928
"Rv2401A" 48.501137 46.122097 12.624632 8.071093 55.143536 30.866688 9.635555 12.160955
"Rv2402" 81.125145 77.859971 3.494844 3.129693 82.376248 74.107025 5.981094 5.345241
"Rv2403c" 118.589758 105.130917 2.404692 2.696465 119.609194 102.229864 4.861001 5.845221
"Rv2404c" 75.129391 63.504067 3.667707 4.915292 77.105667 69.23092 8.581166 6.598806
"Rv2405" 107.219986 109.909003 13.687759 9.491119 102.128936 96.266934 13.044381 15.505217
"Rv2406c" 212.278133 222.99993 35.666792 25.403918 203.185459 187.142787 58.369959 49.515496
"Rv2407" 15.23021 12.868268 0.184301 0.572299 13.460909 12.220076 0.623819 0.848826
"Rv2408" 1.449704 1.438533 0.07769 0.160831 1.008763 0.999493 0.350618 0.079514
"Rv2409c" 90.22437 77.642274 6.041788 4.200262 85.474632 87.544857 7.732383 8.029488
"Rv2410c" 88.091878 78.936398 8.442239 5.932477 79.636368 80.86387 7.86471 9.433133
"Rv2411c" 112.260791 103.01183 14.728737 11.552413 113.514368 98.319668 19.198251 17.087573
"Rv2412" 320.549701 277.64798 45.854985 56.775962 341.037189 289.221036 86.118073 57.327719
"Rv2413c" 59.026943 62.250417 6.372054 4.781792 61.988592 58.881789 9.795465 7.336854
"Rv2414c" 28.665674 38.960281 0.539305 1.370183 33.222452 32.21666 1.936059 2.860186
"Rv2415c" 6.248925 7.190656 0.338916 0.789311 5.019483 4.695604 0.860368 0.867182
"Rv2416c" 12.804608 13.631265 0.37592 1.426723 13.067139 14.074743 1.837918 1.154235
"Rv2417c" 97.169006 131.023009 1.437681 1.953147 104.785907 102.350193 2.838635 3.954474
"Rv2418c" 55.908816 64.095946 3.156158 3.688403 62.628204 64.684914 6.088103 3.334455
"Rv2419c" 85.036068 89.92172 3.043438 5.833698 93.396404 74.404204 6.104513 5.76831
"Rv2420c" 55.82476 63.50219 4.771514 3.292594 50.177509 55.090152 6.280759 8.546183
"Rv2421c" 49.951627 51.365087 6.550517 6.65702 51.322888 51.27115 10.078206 7.557574
"Rv2422" 0.986193 2.782877 0 0.287197 0.900681 2.196687 0.939156 0.567957
"Rv2423" 14.335833 15.070596 1.808687 1.048394 13.738612 12.386264 1.387654 1.554964
"Rv2424c" 21.293953 21.696444 0.377983 0.234745 17.975194 17.95496 0.255878 0.541599
"Rv2425c" 86.711723 89.827342 1.837265 2.445059 89.416938 86.182873 2.54672 3.81452
"Rv2426c" 125.010992 157.375519 2.421162 2.953609 138.100316 142.051197 4.390232 6.372007
"Rv2427c" 130.570468 168.109866 5.280495 4.209237 148.851618 160.615603 9.176335 9.877122
"Rv2428" 45.444145 33.990857 3.993506 6.4004 39.935555 37.990924 13.226445 7.515284
"Rv2429" 23.5703 16.30641 3.971794 5.579375 24.749754 18.951056 8.162214 4.645758
"Rv2430c" 377.03818 359.333669 33.277235 40.877768 360.212378 327.782368 146.967456 105.223441
"Rv2431c" 370.416713 340.318055 75.747792 101.14232 338.502962 355.569548 280.319239 250.667681
"Rv2432c" 46.673223 43.226005 14.191192 19.267384 46.215786 48.697914 32.64652 25.276145
"Rv2433c" 2.544277 3.213219 0 0 2.534906 1.288006 0.587376 0
"Rv2434c" 50.876429 42.920973 0.261922 0.162666 49.525779 41.887456 0.591032 0.482528
"Rv2435c" 43.490658 38.107525 0.690814 0.893809 45.746219 39.480648 1.792661 1.201955
"Rv2436" 69.661631 77.15413 0.910629 0.771196 67.383494 55.135953 2.521864 1.609831
"Rv2437" 35.576928 35.064253 0.901759 0.373357 35.565643 30.520225 1.017419 0.738344
"Rv2438A" 1.206231 0.628392 0 0 0 0.537362 0 0.555743
"Rv2438c" 289.390119 260.489585 18.157191 14.028328 255.227183 231.941113 43.485678 42.069303
"Rv2439c" 45.466917 56.838606 1.875277 2.703617 50.655545 59.916542 3.324828 6.169185
"Rv2440c" 116.61994 134.412969 8.363819 13.176379 123.625981 140.761897 18.991818 17.389532
"Rv2441c" 627.689439 674.639808 41.211442 55.574354 677.834965 701.655404 96.923763 86.437131
"Rv2442c" 270.299179 267.712788 24.046918 30.117438 292.331049 318.64781 53.448403 53.899089
"Rv2443" 35.341103 35.000903 9.442814 12.164446 37.274374 31.38651 11.638279 7.616045
"Rv2444c" 743.630153 809.732675 106.290402 114.018585 790.688216 801.663386 198.428668 200.180916
"Rv2445c" 141.002264 151.859781 9.399361 5.722985 162.129165 133.326497 11.0208 14.335724
"Rv2446c" 67.126766 71.636646 1.832608 1.686127 66.594106 80.201233 7.581411 10.83698
"Rv2447c" 152.453781 184.781907 3.363119 3.481092 162.664291 169.381252 15.761653 17.845827
"Rv2448c" 155.516348 170.789966 10.076673 6.377289 169.531385 179.412939 21.92613 21.451536
"Rv2449c" 145.566258 162.056216 18.155423 12.32077 160.021001 164.380862 25.028503 28.241646
"Rv2450c" 24.770271 32.204163 0.875697 1.057484 32.926921 35.531101 2.634703 2.390014
"Rv2451" 1.855601 3.661681 0.189844 0.393007 2.00283 2.254495 0.428387 0.777204
"Rv2452c" 27.014655 25.841003 4.122329 4.266933 23.835881 26.00721 2.906911 5.273883
"Rv2453c" 51.535929 61.526384 22.249351 13.714388 54.878006 45.768852 10.29507 12.921014
"Rv2454c" 281.348589 283.034983 95.596143 57.371143 278.977529 292.966293 68.477185 71.929284
"Rv2455c" 427.036829 381.739267 132.346295 85.358239 430.081058 405.14607 130.503412 122.887936
"Rv2456c" 109.555732 122.459881 4.820862 5.613716 105.631187 99.293284 5.507174 5.859171
"Rv2457c" 1651.009034 1377.387358 105.84586 82.016054 1545.712657 1298.345773 147.509053 121.705668
"Rv2458" 21.695441 21.666031 2.583258 1.638826 23.601262 22.430861 2.820567 2.302755
"Rv2459" 110.636758 96.290832 20.685546 14.12007 101.808368 93.420173 26.584815 20.81578
"Rv2460c" 574.045987 534.571298 44.861483 33.306887 571.160609 494.632695 48.892891 40.505878
"Rv2461c" 410.097002 345.602891 40.44907 36.016844 410.523481 332.915622 54.566045 42.941481
"Rv2462c" 515.545279 429.772779 21.086109 18.971635 491.903488 439.605594 62.160588 60.814539
"Rv2463" 297.573877 258.025557 10.547161 8.73371 322.089817 279.225382 16.443549 14.850989
"Rv2464c" 75.814994 81.468989 1.032498 2.040276 87.370248 88.709627 2.859363 3.55448
"Rv2465c" 53.268058 78.637622 1.703938 4.168768 80.327765 85.386114 1.398171 2.853721
"Rv2466c" 45.08753 36.431609 10.925162 16.460003 49.847067 42.646626 6.300171 9.069558
"Rv2467" 127.249555 121.762178 3.251355 1.819139 135.066111 128.531058 4.56068 4.736706
"Rv2468A" 205.374779 224.521107 3.884502 4.355828 198.862872 220.080617 7.304546 8.61401
"Rv2468c" 341.212649 328.959277 5.10997 7.622699 371.024303 288.841508 16.278701 15.997446
"Rv2469c" 66.804654 53.024418 7.359651 5.273872 59.909427 51.319247 9.197831 6.141828
"Rv2470" 188.531131 187.401972 26.032187 17.828504 177.901964 161.545922 29.812738 30.449522
"Rv2471" 124.40235 127.137297 10.478214 8.026827 115.076413 117.079522 14.530303 16.157173
"Rv2472" 61.126381 58.042868 8.244658 7.733817 60.216962 52.779337 26.743581 14.766874
"Rv2473" 66.932204 66.917135 3.380655 2.405729 68.158756 66.075253 8.820468 5.730659
"Rv2474c" 258.733272 235.81693 4.748715 2.877244 225.207449 215.028488 7.579304 5.097281
"Rv2475c" 206.442564 170.836628 3.632988 2.444277 196.944605 166.102753 9.427593 8.180211
"Rv2476c" 312.804773 296.110123 11.15629 9.054761 321.076585 293.850871 20.861782 22.184388
"Rv2477c" 358.131552 319.035217 8.807883 7.012961 388.219719 369.75868 20.639588 16.180161
"Rv2478c" 25.759737 26.214016 1.402737 1.290616 25.423391 23.444892 2.110202 1.116631
"Rv2481c" 8.932812 6.673752 6.078526 2.419904 4.17399 4.164553 1.055101 1.914224
"Rv2482c" 124.902645 114.858854 26.208097 16.5742 118.22237 101.910306 16.479609 17.664172
"Rv2483c" 125.73372 114.869125 39.068999 32.207635 118.322905 124.635543 35.009015 42.254608
"Rv2484c" 197.499764 223.071365 51.730199 39.839888 207.528723 226.155551 63.228859 67.073721
"Rv2485c" 85.384018 90.661128 0.897486 1.981798 78.708746 69.988178 3.712855 3.490511
"Rv2486" 50.197053 63.291507 7.466708 7.321858 60.355269 47.155057 11.195566 12.16687
"Rv2487c" 1.969194 7.343593 0.10899 0.037604 3.184134 4.925558 0.04099 0.223097
"Rv2488c" 18.808303 22.355943 1.530931 1.883187 20.310437 20.134773 1.90252 2.24812
"Rv2489c" 3.589744 8.37646 6.312316 6.533742 6.147148 5.996957 6.552177 1.033681
"Rv2490c" 1.202164 2.345592 0.015201 0.062938 1.356986 2.121139 0.017151 0.062232
"Rv2490a" 10.405055 3.670171 0.731863 0.757535 5.939274 11.588322 0.412866 0.374522
"Rv2491" 1.510109 2.715981 0 0 1.871728 0.961051 0 0.496962
"Rv2492" 8.938606 5.820759 0.201189 0.62474 9.388075 8.063637 0.453988 1.132519
"Rv2493" 72.461894 71.339433 7.506538 4.238103 72.824324 65.844962 5.004601 3.142949
"Rv2494" 127.821432 119.212973 3.022799 3.86503 118.03679 104.524419 8.22533 6.005542
"Rv2495c" 308.579044 396.722455 67.929492 53.331251 377.721976 377.092889 79.895784 85.265578
"Rv2496c" 204.944556 223.714622 58.312054 42.310189 211.891671 197.679048 85.952943 88.781068
"Rv2497c" 331.295331 313.905525 117.463967 85.435773 313.426606 312.884689 145.999604 151.541028
"Rv2498c" 91.545024 105.647769 3.870325 3.433791 88.692431 91.194595 13.620045 15.939062
"Rv2499c" 91.673571 99.600073 4.615457 3.231743 87.910829 82.485021 16.081782 16.672277
"Rv2500c" 148.872138 140.700863 6.967518 4.565349 131.191037 130.060577 22.57382 19.626857
"Rv2501c" 84.057556 106.917718 3.315171 3.431461 82.399941 88.428405 12.873843 14.361066
"Rv2502c" 65.148774 66.930822 1.667404 2.317629 61.742111 59.875274 2.633771 5.168406
"Rv2503c" 52.555328 56.928264 2.651749 3.222119 49.401739 56.820479 6.373966 5.546006
"Rv2504c" 86.319648 91.454957 4.461717 3.883509 87.96923 91.519819 6.978921 7.264827
"Rv2505c" 11.21795 11.517455 0.506828 1.23998 11.927861 11.262532 1.559547 1.509024
"Rv2506" 63.049034 61.777297 1.519632 2.056919 61.945799 55.411693 2.901528 4.546283
"Rv2507" 349.066579 321.422318 14.744096 10.873672 364.267141 367.149438 18.714566 19.145737
"Rv2508c" 31.440443 31.62247 0.62274 0.82038 33.078825 30.533831 1.405224 0.637359
"Rv2509" 305.59531 301.833552 10.888158 8.063949 311.775436 273.931612 18.638811 16.331394
"Rv2510c" 62.644059 67.487378 1.040232 1.125663 65.884229 70.610233 2.934129 2.613239
"Rv2511" 47.260808 44.461617 5.494053 1.935923 54.167001 43.149398 5.275505 4.307005
"Rv2512c" 0.053932 0.093655 0 0 0.049256 0.060066 0.06848 0
"Rv2512a" 138.595964 174.692873 21.176802 14.75361 155.992148 192.241147 33.082522 33.76136
"Rv2513" 204.15078 161.643719 10.565295 12.233389 163.197339 136.101141 40.812205 33.906208
"Rv2514c" 21.707462 21.504051 0.655825 1.866783 17.29717 24.500553 1.294897 3.356108
"Rv2515c" 16.179736 12.830669 2.306423 4.020764 17.732158 12.373528 4.314247 5.031741
"Rv2516c" 67.307701 59.458041 31.373153 50.222044 57.954457 57.620012 65.054064 49.176995
"Rv2517c" 36.057697 48.932258 29.758061 47.602975 42.444595 41.943 38.661916 33.225466
"Rv2518c" 70.434464 61.964946 7.963704 8.243058 82.863758 71.723991 13.442864 12.004855
"Rv2519" 186.177014 194.603838 10.704049 9.701215 197.50675 180.486496 27.447608 24.426745
"Rv2520c" 40.738871 25.888081 2.657817 1.375525 34.240694 28.275124 2.249031 4.760374
"Rv2521" 270.366798 221.679067 10.387355 7.608914 252.629636 213.341096 46.337633 39.580829
"Rv2522c" 57.447337 78.95454 0.857724 0.610371 69.25874 85.996696 1.633054 1.810588
"Rv2523c" 186.509125 224.690781 3.662107 4.588582 213.820652 193.22255 3.914344 12.625113
"Rv2524c" 262.039622 356.550024 55.252298 73.714226 312.883837 370.968085 188.167472 209.354105
"Rv2525c" 257.87321 307.721556 6.286124 4.771529 271.052677 229.447871 6.028523 6.326472
"Rv2526" 17.417344 19.480141 2.32559 3.09493 15.098259 13.480001 3.373547 3.06024
"Rv2527" 107.993699 103.361044 13.943623 13.652594 103.369955 91.930957 28.912918 21.406457
"Rv2528c" 3.361731 3.426474 0.411226 0.17026 5.005821 4.476556 0.278382 0.252528
"Rv2529" 4.64191 4.995984 0.217666 0.112651 4.769339 4.308158 0.184188 0.445552
"Rv2530c" 144.871813 144.431327 2.164223 1.680105 127.919227 130.112539 1.017419 2.584203
"Rv2530A" 44.27351 42.077103 2.019941 1.742331 41.254195 30.651111 1.899182 2.411923
"Rv2531c" 145.951684 130.134736 9.16218 5.679117 138.916039 121.826359 11.419131 9.486314
"Rv2532c" 98.784934 116.44472 6.218102 8.581631 89.760597 116.545331 12.755699 10.221101
"Rv2533c" 227.502887 293.815113 12.06175 16.147081 259.328737 277.725296 19.052302 28.64021
"Rv2534c" 269.350143 298.10832 18.668339 26.830045 286.430949 308.354149 34.094355 29.415927
"Rv2535c" 150.073917 186.23641 10.492321 16.045328 159.639077 156.957877 17.41341 20.022376
"Rv2536" 183.275081 185.693807 17.707276 26.58752 177.761689 171.125275 31.570815 30.65245
"Rv2537c" 144.923788 180.586167 6.312316 4.767866 144.264154 133.209423 12.126533 8.20659
"Rv2538c" 75.404403 130.028596 4.938561 7.703695 102.45247 115.781461 8.946559 11.461616
"Rv2539c" 40.435323 90.907322 2.425071 6.792138 62.629137 84.702776 8.208328 8.61401
"Rv2540c" 122.50448 277.180109 11.180022 24.57467 182.68142 252.11086 18.283168 33.041798
"Rv2541" 1.814668 5.013271 0 0 2.109316 6.43056 0 0
"Rv2542" 22.93571 29.268429 0.68748 1.035048 24.903051 30.73935 1.057713 1.791032
"Rv2543" 6.73077 7.437872 0.803386 0 7.171673 6.24683 0.517959 0.822246
"Rv2544" 8.527672 9.07898 0 0.236516 9.364434 9.158248 0 0
"Rv2545" 15.439759 11.520513 0 0.843063 13.219674 9.40383 0 0
"Rv2546" 2.276106 1.976246 0 0 1.039373 1.991743 0 0
"Rv2547" 26.610021 20.386194 0.587192 0.303895 29.306172 22.953467 1.656263 0.901466
"Rv2548" 33.475788 34.012944 2.204301 1.866783 36.915414 34.506298 5.426234 3.486623
"Rv2548A" 177.512843 195.736452 61.002222 56.451528 164.2518 155.521073 96.858274 72.357681
"Rv2549c" 37.393167 32.02417 2.104105 1.385945 33.68513 28.394681 1.510713 2.936594
"Rv2550c" 33.65385 29.695336 0.923754 1.274876 26.98748 26.510936 1.042234 0.630293
"Rv2551c" 100.801295 175.042977 2.88563 1.866783 108.599619 123.508748 0.203484 1.661273
"Rv2552c" 183.39271 260.023801 5.517432 7.550101 219.020614 236.916802 3.481833 6.221229
"Rv2553c" 471.422277 560.589976 39.323614 29.386206 508.87995 553.247935 30.327844 32.518917
"Rv2554c" 214.781103 347.452798 24.658638 32.706917 271.648831 273.107012 16.99268 27.655505
"Rv2555c" 732.104497 811.794496 68.214862 65.236342 742.050224 799.95314 77.247385 77.640306
"Rv2556c" 736.587863 736.049617 72.25174 52.269933 709.286333 621.030981 66.836592 66.394136
"Rv2557" 170.413127 185.970408 116.371052 93.272791 173.941527 170.135878 137.500765 154.248199
"Rv2558" 150.708663 180.088556 477.285663 457.858147 154.586512 136.428653 242.446188 304.543404
"Rv2559c" 26.546672 29.671737 1.560661 1.50002 29.718001 31.220359 3.018567 1.768439
"Rv2560" 44.321226 39.020036 3.020617 0.962023 47.957813 38.324109 2.00987 2.615911
"Rv2563" 57.435905 53.208612 1.731378 1.418755 58.310092 46.904767 3.744101 2.87954
"Rv2564" 58.428236 57.67534 0.533972 0.947491 69.642918 56.693283 2.323772 2.264105
"Rv2565" 146.486451 133.092056 2.507632 3.445877 140.661628 128.701807 8.487782 7.389758
"Rv2566" 30.989464 40.052944 0.287678 0.297769 34.031101 34.207005 0.724053 1.041835
"Rv2567" 175.93802 173.076096 1.740345 1.41749 163.622962 162.23405 3.122384 3.358004
"Rv2568c" 25.716003 23.979939 1.624222 1.14627 26.122384 23.672197 2.582221 3.173582
"Rv2569c" 30.769235 27.76693 2.645161 2.157172 31.874102 24.590695 3.436615 3.445604
"Rv2570" 25.714993 22.77678 46.419801 24.124584 26.322404 23.641848 11.833364 13.716154
"Rv2571c" 36.80496 34.363843 1.276648 1.541669 43.571079 29.128476 1.840499 1.959929
"Rv2572c" 84.068859 94.953449 4.187064 5.472145 95.004502 95.345247 6.39423 7.055696
"Rv2573" 8.265858 11.277976 0.102224 0.211619 9.208279 10.01516 1.268684 0.627742
"Rv2574" 133.814119 124.417802 2.404692 1.400087 135.01772 113.186605 2.034838 3.691718
"Rv2575" 82.64653 72.22229 4.379974 2.489044 80.010501 85.92578 9.108321 8.174519
"Rv2576c" 921.753631 847.574629 56.037076 35.408664 829.666715 738.496181 100.717901 101.534165
"Rv2577" 9.440011 8.490401 0.762242 1.18347 9.394698 6.553278 1.021258 1.218964
"Rv2578c" 15.527485 21.079683 1.55494 1.609485 18.86808 18.392425 1.086042 1.667228
"Rv2579" 43.902808 38.766127 3.187615 3.212604 45.950444 41.673203 7.098271 6.954167
"Rv2580c" 257.166215 302.034065 17.031343 12.512732 259.320734 284.348618 20.022035 17.614024
"Rv2581c" 319.487219 309.344631 26.034797 14.287115 310.818028 314.507054 27.348218 25.497469
"Rv2582" 67.235093 67.64463 1.715969 1.353267 88.792141 78.034831 3.134572 1.839886
"Rv2583c" 243.221042 241.420755 43.571739 30.562382 255.75556 238.848443 37.959627 39.922831
"Rv2584c" 314.703565 345.16374 45.087971 45.269495 346.600366 281.330439 40.569576 40.839635
"Rv2585c" 128.946115 145.996322 3.665216 3.746949 143.286573 155.02885 3.573729 4.909059
"Rv2586c" 416.963356 395.759062 9.005381 8.908307 428.172694 452.422766 17.362723 17.500245
"Rv2587c" 387.038823 402.668758 10.953078 11.656013 427.051883 435.580337 19.603924 18.278508
"Rv2588c" 746.380509 772.48833 33.085242 25.459062 802.308828 777.40719 33.399405 41.213581
"Rv2589" 145.733636 168.827884 8.696969 9.757054 162.193644 173.411993 18.232146 15.849778
"Rv2590" 362.16034 401.300893 207.545061 292.783166 367.917426 384.001013 320.992598 293.613198
"Rv2591" 90.980875 116.701798 8.865091 12.875314 100.531487 124.063876 5.86512 6.650522
"Rv2592c" 147.361594 201.294785 1.097794 0.984796 182.513879 195.987493 2.229474 2.247133
"Rv2593c" 80.632575 118.067451 0.512675 0.928654 106.821002 94.241513 1.590685 1.049422
"Rv2594c" 280.626816 316.114238 2.271098 4.424968 297.166372 274.06726 5.124776 4.101909
"Rv2595" 75.242348 66.27999 3.079179 4.143348 89.958267 69.172212 6.600815 5.357494
"Rv2596" 93.399822 76.766183 4.67579 4.065439 80.29238 76.812869 5.908566 4.019871
"Rv2597" 119.224591 118.574768 3.415359 4.797723 118.191546 110.692616 10.734506 8.988532
"Rv2598" 26.515155 30.695979 0.459078 0.791969 22.353266 21.049923 2.589793 0.626473
"Rv2599" 33.030631 33.143295 0.701368 0.181493 32.158692 36.43984 0.791326 1.615127
"Rv2600" 248.636656 249.316724 1.318991 2.340445 254.907863 235.14186 5.740065 2.507063
"Rv2601A" 82.498675 80.761416 6.312316 4.083589 91.566895 68.454843 12.760128 9.959949
"Rv2601" 34.467366 55.726585 0.048186 0.698262 37.422524 46.15978 0.489293 0.542485
"Rv2602" 196.428596 157.166304 19.237534 13.867533 158.62709 141.764789 21.704935 22.150311
"Rv2603c" 272.168837 268.315745 11.823068 12.963773 299.714132 241.544083 21.817982 17.843306
"Rv2604c" 106.88057 116.195612 1.395688 1.969972 108.733476 104.092901 3.57886 5.324237
"Rv2605c" 203.275621 199.429665 6.804766 6.024017 199.455341 221.873215 13.637742 16.03672
"Rv2606c" 266.688068 254.735304 9.763049 8.014723 270.679427 251.622302 19.84645 26.186589
"Rv2607" 15.754988 13.765966 1.234408 1.045399 14.115674 11.660749 2.658855 2.182216
"Rv2608" 26.143037 38.423823 1.52104 2.788929 31.070784 41.029092 3.579353 4.447854
"Rv2609c" 180.825707 230.717914 2.080195 0.965212 188.372838 183.855557 2.670724 3.597328
"Rv2610c" 129.110022 159.336242 0.999311 0.758535 133.269308 141.682713 2.856289 3.341054
"Rv2611c" 131.430494 153.69032 1.433712 1.813783 141.106462 146.692115 2.1568 3.749947
"Rv2612c" 92.934027 107.587565 1.274045 1.798278 93.429134 101.897828 2.613553 3.200618
"Rv2613c" 119.505509 119.961886 1.932342 2.000125 127.856501 124.426649 4.651058 3.16433
"Rv2614c" 164.076685 158.764551 2.586865 2.639896 173.710899 179.598608 5.508449 5.183322
"Rv2614A" 2.656883 3.075812 0.664454 1.031643 3.504953 2.301464 0.374839 0
"Rv2615c" 20.056335 41.911817 1.31165 1.357661 26.788438 28.989617 0.554956 1.342443
"Rv2616" 27.406728 30.211715 4.686989 3.44293 34.232622 22.892574 3.582289 2.940111
"Rv2617c" 117.979258 100.448616 74.545446 50.847622 107.191768 72.922176 6.588998 6.504456
"Rv2618" 16.57874 20.514484 10.166739 8.210543 18.677176 17.247884 1.008415 1.486488
"Rv2619c" 110.658423 113.579124 25.035287 12.181552 111.655828 106.725498 9.415435 8.322009
"Rv2620c" 35.865841 27.84837 11.913385 10.490796 26.118165 20.76411 2.407414 4.731639
"Rv2621c" 72.891747 105.539072 29.625803 33.104291 78.774566 67.743398 8.483012 9.992251
"Rv2622" 17.604812 21.684098 2.672367 3.624557 18.994838 15.047108 0.831758 0.94314
"Rv2623" 426.959699 422.352979 4054.116707 2547.282217 341.943715 325.505947 5769.625198 6238.768746
"Rv2624c" 42.159769 50.805348 901.204496 896.917585 38.203888 40.364131 3654.568478 4015.264405
